epoch,acc,loss,val_acc,val_loss
0,0.85346586,1.1885404057636348,0.828125,1.492690235376358
1,0.8650188,1.0360641506055683,0.84375,1.413945272564888
2,0.87270284,0.936276541314331,0.84375,1.444119155406952
3,0.879957,0.8634490971899547,0.8359375,1.3606043756008148
4,0.8861365,0.7897674369678154,0.84375,1.2446825131773949
5,0.8922085,0.7303965551663859,0.84375,1.2473217323422432
6,0.8952176,0.7056083105499712,0.828125,1.304964005947113
7,0.8979581,0.6702126397693664,0.8515625,1.1431399434804916
8,0.90161204,0.6219320908850207,0.8515625,1.2024620175361633
9,0.903439,0.5903330707067065,0.859375,1.2790637910366058
10,0.9096185,0.5507714324827948,0.859375,1.0821469128131866
11,0.9108544,0.5277807668344613,0.8515625,1.201680764555931
12,0.9174637,0.4925152632900459,0.84375,1.1918943151831627
13,0.9188071,0.47006589298677004,0.8515625,1.154761478304863
14,0.9190758,0.4366900971544269,0.8515625,1.215886875987053
15,0.921655,0.42026437113634973,0.8515625,1.273736596107483
16,0.92428803,0.3990839493847104,0.8359375,1.1983895972371101
17,0.9297152,0.3687247331346321,0.8515625,1.2806663662195206
18,0.93089736,0.35375200344685204,0.8515625,1.2124423682689667
19,0.9317034,0.34162919534475145,0.84375,1.1544339507818222
20,0.93691564,0.3205399003472286,0.8515625,1.0496542006731033
21,0.93551856,0.32827626325786513,0.8359375,1.1756087392568588
22,0.93600214,0.3130350455459982,0.8359375,1.416696310043335
23,0.94099945,0.2820790922947955,0.859375,1.3352394104003906
24,0.9414831,0.28899516706032985,0.84375,1.3304890096187592
25,0.942719,0.2700821490981161,0.859375,1.2078816071152687
26,0.9427727,0.2897640851795436,0.84375,1.2217724174261093
27,0.94642663,0.25188193567387424,0.8515625,1.1248032450675964
28,0.94782376,0.23634668665833872,0.8515625,1.1253078654408455
29,0.95223,0.22432112360900544,0.859375,1.297474443912506
30,0.94723266,0.23982710603637702,0.84375,1.3646904230117798
31,0.9516389,0.22472511078713475,0.84375,1.2755736261606216
32,0.9533584,0.20731231687706794,0.8359375,1.3285656124353409
33,0.95733476,0.18320470279824735,0.8359375,1.3990101218223572
34,0.956475,0.19745484052587065,0.8359375,1.3813816606998444
35,0.95889306,0.18262463600050752,0.828125,1.3451331555843353
36,0.9566362,0.18318901349158698,0.859375,1.2111059725284576
37,0.9592692,0.17513140462241236,0.8515625,1.2580255270004272
38,0.95857066,0.16518578759191097,0.8515625,1.1450155675411224
39,0.9601827,0.16631155061115907,0.84375,1.0802000537514687
40,0.96077377,0.16521098451883212,0.8359375,1.223683312535286
41,0.9615798,0.16493535640813856,0.84375,1.1758567690849304
42,0.959108,0.16831569287840878,0.84375,1.1988890171051025
43,0.96464264,0.13951471769165277,0.8359375,1.2116656005382538
44,0.9671682,0.13524925871493965,0.8515625,1.1217085272073746
45,0.9668458,0.14004687278045516,0.8515625,1.0740054696798325
46,0.96931756,0.12287966627664569,0.8359375,1.271088719367981
47,0.9687265,0.12676101677634177,0.8359375,1.2050982788205147
48,0.9668995,0.13359127059861733,0.8515625,1.164589136838913
49,0.96926385,0.11695361370658552,0.84375,1.2608382254838943
