epoch,accuracy,loss,val_accuracy,val_loss
0,0.8706071972846985,0.6351085305213928,0.8203125,0.5699825882911682
1,0.873293936252594,0.38053297996520996,0.859375,0.4477653503417969
2,0.8964534997940063,0.2790466248989105,0.8671875,0.5012830495834351
3,0.9154755473136902,0.22237645089626312,0.828125,0.6127711534500122
4,0.9336378574371338,0.1758614480495453,0.8515625,0.45026713609695435
5,0.9405695796012878,0.15172389149665833,0.828125,0.6986114382743835
6,0.9515851736068726,0.12363841384649277,0.859375,0.5627504587173462
7,0.9603438973426819,0.10149512439966202,0.859375,0.4155087471008301
8,0.9656636118888855,0.0925503820180893,0.84375,0.4670736789703369
9,0.970660924911499,0.07796832919120789,0.890625,0.5664108991622925
10,0.9738849997520447,0.06884594261646271,0.875,0.5757707357406616
11,0.9757657051086426,0.0626557394862175,0.8671875,0.581489622592926
12,0.9768404364585876,0.060102324932813644,0.921875,0.43211832642555237
13,0.9832885265350342,0.04709668830037117,0.8828125,0.45721694827079773
14,0.9823750853538513,0.0515284389257431,0.890625,0.5446829795837402
15,0.9838796257972717,0.041928842663764954,0.8671875,0.4768708348274231
16,0.9859215617179871,0.04064616560935974,0.875,0.7468517422676086
17,0.9862439632415771,0.03893349692225456,0.8828125,0.5529524683952332
18,0.9874798655509949,0.03602850064635277,0.859375,0.6472505331039429
19,0.9896292090415955,0.03126320242881775,0.8671875,0.7403844594955444
20,0.9898441433906555,0.03011387214064598,0.859375,0.7299537658691406
21,0.9902740716934204,0.02983427792787552,0.890625,0.6116940379142761
22,0.9896292090415955,0.029246365651488304,0.875,0.44667571783065796
23,0.9916711449623108,0.023300841450691223,0.875,0.6175909638404846
24,0.9912412762641907,0.0268158670514822,0.90625,0.44709527492523193
25,0.992315948009491,0.023003870621323586,0.875,0.6138847470283508
26,0.9918860793113708,0.02405961975455284,0.859375,0.5019736289978027
27,0.9934443831443787,0.018323246389627457,0.890625,0.8181713819503784
28,0.9941966533660889,0.01660625822842121,0.8984375,0.6459866166114807
29,0.9938742518424988,0.019518490880727768,0.8984375,0.6979348659515381
30,0.9931756854057312,0.0208266731351614,0.8671875,0.6923706531524658
31,0.9938742518424988,0.01883237063884735,0.875,0.739474892616272
32,0.994626522064209,0.016690440475940704,0.8671875,0.6888223886489868
33,0.9956474900245667,0.015559940598905087,0.8671875,0.7768077254295349
34,0.9950564503669739,0.01555636152625084,0.8984375,0.635940670967102
35,0.9946802854537964,0.014892256818711758,0.875,0.6516832113265991
36,0.9952713847160339,0.016126222908496857,0.859375,0.8067581057548523
37,0.9960773587226868,0.01190231554210186,0.8671875,0.6109957098960876
38,0.9960236549377441,0.01446237787604332,0.8671875,0.7513337135314941
39,0.9956474900245667,0.012627623043954372,0.8828125,0.5804662704467773
40,0.9960236549377441,0.014348608441650867,0.90625,0.45240598917007446
41,0.9948952198028564,0.016641797497868538,0.875,0.6118510961532593
42,0.9959698915481567,0.014716115780174732,0.890625,0.6025002598762512
43,0.9966684579849243,0.00965148489922285,0.8828125,0.7321786284446716
44,0.9959698915481567,0.011859191581606865,0.8828125,0.6257993578910828
45,0.9958624243736267,0.012212155386805534,0.9140625,0.6047356724739075
46,0.9961848258972168,0.012129228562116623,0.8984375,0.6658312678337097
47,0.9961848258972168,0.011755912564694881,0.8828125,0.897484540939331
48,0.9969371557235718,0.01085174735635519,0.890625,0.82984858751297
49,0.9974744915962219,0.009250239469110966,0.8828125,0.8246806859970093
