epoch,accuracy,loss,val_accuracy,val_loss
0,0.8119828104972839,1.0715957880020142,0.75,1.1748954057693481
1,0.8267598152160645,0.7318788170814514,0.7890625,0.9157328605651855
2,0.8464803695678711,0.5677583813667297,0.7890625,0.8892022967338562
3,0.8642665147781372,0.4603641629219055,0.7578125,1.0866813659667969
4,0.8833422660827637,0.38020381331443787,0.8125,0.7840299606323242
5,0.8923696875572205,0.3402930796146393,0.8203125,0.8940578699111938
6,0.9063406586647034,0.28112557530403137,0.875,0.7289936542510986
7,0.9243955016136169,0.21852022409439087,0.8671875,0.6304665207862854
8,0.9337990283966064,0.18251150846481323,0.8359375,0.7821153998374939
9,0.9414293169975281,0.1613583266735077,0.84375,0.8856911659240723
10,0.9443309903144836,0.1529216170310974,0.828125,0.8055635690689087
11,0.9497044682502747,0.13099294900894165,0.859375,0.9095396995544434
12,0.9549167156219482,0.11550576984882355,0.8515625,0.708341121673584
13,0.9584094285964966,0.11295125633478165,0.859375,0.5262696743011475
14,0.9631381034851074,0.10295622795820236,0.84375,0.6637696027755737
15,0.9626544713973999,0.09970781952142715,0.8203125,0.8263508081436157
16,0.9689951539039612,0.08445104956626892,0.828125,0.8050172924995422
17,0.9718431234359741,0.07273536175489426,0.875,0.8844895362854004
18,0.9750134348869324,0.06529500335454941,0.859375,0.556341290473938
19,0.9753895998001099,0.06613246351480484,0.84375,0.8168126344680786
20,0.9763568043708801,0.06249954178929329,0.8671875,0.7318101525306702
21,0.9790435433387756,0.056942325085401535,0.8828125,0.8186184763908386
22,0.978130042552948,0.05889471247792244,0.8671875,0.6865036487579346
23,0.9770016074180603,0.06392108649015427,0.8125,0.8911029100418091
24,0.9768404364585876,0.06378322839736938,0.890625,0.5617589950561523
25,0.9822138547897339,0.05050700157880783,0.84375,0.7727593779563904
26,0.9823750853538513,0.04745720326900482,0.8671875,0.922593355178833
27,0.9831273555755615,0.04680190980434418,0.7578125,1.2307348251342773
28,0.9845781922340393,0.04332433640956879,0.796875,0.9696400165557861
29,0.9846318960189819,0.042495109140872955,0.8359375,0.8305315971374512
30,0.9853842258453369,0.04198969528079033,0.8203125,0.6840232610702515
31,0.9844707250595093,0.04474158585071564,0.8203125,0.7811731100082397
32,0.9851155281066895,0.03980705887079239,0.84375,0.8795640468597412
33,0.9877485036849976,0.03234190493822098,0.859375,0.8182068467140198
34,0.9887157678604126,0.031747717410326004,0.8359375,0.89159095287323
35,0.9857603311538696,0.038306765258312225,0.8359375,1.1584850549697876
36,0.9870499968528748,0.0361056923866272,0.859375,0.81878662109375
37,0.9886620044708252,0.030077308416366577,0.84375,0.8492135405540466
38,0.9889844059944153,0.031476959586143494,0.859375,0.6874042749404907
39,0.9857603311538696,0.03642478585243225,0.8828125,0.7484175562858582
40,0.9885008335113525,0.030608797445893288,0.8828125,0.7609419226646423
41,0.9883396029472351,0.031516000628471375,0.875,0.537234902381897
42,0.9897366762161255,0.02963530458509922,0.90625,0.6017667651176453
43,0.9903815388679504,0.02649538777768612,0.8515625,0.9035563468933105
44,0.9912412762641907,0.025917481631040573,0.875,0.782791018486023
45,0.9901666045188904,0.028598424047231674,0.8828125,0.8306373357772827
46,0.9907039403915405,0.025927532464265823,0.7890625,1.0515609979629517
47,0.9908114075660706,0.025438686832785606,0.921875,0.7342959642410278
48,0.9914024472236633,0.024890810251235962,0.8671875,0.7547900676727295
49,0.9927995800971985,0.020600680261850357,0.8515625,1.0466318130493164
