epoch,accuracy,loss,val_accuracy,val_loss
0,0.8231595754623413,1.4503529071807861,0.796875,1.333930253982544
1,0.8427727222442627,1.0519320964813232,0.8125,1.2483116388320923
2,0.8620096445083618,0.8252547383308411,0.796875,1.2469754219055176
3,0.8806555867195129,0.6512211561203003,0.8046875,1.199292778968811
4,0.8992477059364319,0.508151113986969,0.796875,1.1610502004623413
5,0.9135948419570923,0.4084280729293823,0.8046875,1.1661237478256226
6,0.9261149764060974,0.314069002866745,0.8046875,1.1061770915985107
7,0.93879634141922,0.24556700885295868,0.8203125,1.079220175743103
8,0.9470714926719666,0.1913488656282425,0.828125,1.1503008604049683
9,0.9583019614219666,0.14631828665733337,0.796875,0.9522398114204407
10,0.9674368500709534,0.11079435795545578,0.8125,1.1676075458526611
11,0.9717893600463867,0.08845048397779465,0.8046875,1.2191054821014404
12,0.978130042552948,0.064016193151474,0.8046875,1.114540696144104
13,0.9816227555274963,0.05236602574586868,0.8046875,1.0846540927886963
14,0.9844707250595093,0.04246906563639641,0.8125,1.0988613367080688
15,0.9873723983764648,0.03285352885723114,0.8203125,1.0092397928237915
16,0.9893068075180054,0.029528411105275154,0.8203125,1.210198998451233
17,0.9912949800491333,0.025105727836489677,0.84375,1.0171277523040771
18,0.9930145144462585,0.020880989730358124,0.8203125,1.1188571453094482
19,0.9931756854057312,0.019775453954935074,0.8125,1.1785110235214233
20,0.994519054889679,0.014410759322345257,0.8046875,1.078202724456787
21,0.9941966533660889,0.015367456711828709,0.8203125,1.155693769454956
22,0.9953250885009766,0.012937095947563648,0.8125,1.0430749654769897
23,0.9970983266830444,0.00889500416815281,0.8359375,1.0982232093811035
24,0.9974207282066345,0.007921498268842697,0.8125,1.2034237384796143
25,0.9973132610321045,0.007681760471314192,0.8203125,1.0155622959136963
26,0.9972057938575745,0.008579992689192295,0.828125,1.0998249053955078
27,0.9982267618179321,0.006981159094721079,0.8125,1.1661258935928345
28,0.9981729984283447,0.006468747742474079,0.8125,1.1080543994903564
29,0.9983879923820496,0.004987190943211317,0.828125,1.0974732637405396
30,0.997689425945282,0.00639864569529891,0.84375,1.0043424367904663
31,0.9986029267311096,0.004716259427368641,0.8515625,1.0081044435501099
32,0.9983342289924622,0.005600586533546448,0.8671875,0.9880634546279907
33,0.9991402626037598,0.003464015433564782,0.828125,1.151073932647705
34,0.9996238350868225,0.00263626454398036,0.8203125,1.107397198677063
35,0.9991402626037598,0.0030778555665165186,0.8359375,1.0077637434005737
36,0.9995701313018799,0.002278044354170561,0.84375,0.9790405631065369
37,0.9994089007377625,0.002800107467919588,0.84375,0.9931079149246216
38,0.9994626641273499,0.0020699775777757168,0.84375,1.1934717893600464
39,0.9991939663887024,0.0032149662729352713,0.84375,0.9669444561004639
40,0.9991939663887024,0.002618815517053008,0.8125,1.1644210815429688
41,0.9996238350868225,0.001846906030550599,0.84375,1.276188850402832
42,0.9998387694358826,0.0012551408726722002,0.8046875,1.1442445516586304
43,0.9993551969528198,0.001995460130274296,0.828125,1.1932132244110107
44,0.9996238350868225,0.0016495377058163285,0.84375,1.1468768119812012
45,0.99989253282547,0.0009377087699249387,0.8125,1.3525173664093018
46,0.9995701313018799,0.0016661103582009673,0.8359375,1.1935874223709106
47,0.9998387694358826,0.0010753083042800426,0.84375,1.1182018518447876
48,0.9996775984764099,0.0014838569331914186,0.84375,1.1391068696975708
49,0.9998387694358826,0.0010589283192530274,0.84375,1.0613694190979004
