epoch,accuracy,loss,val_accuracy,val_loss
0,0.8893605470657349,0.7071998119354248,0.8671875,0.8258399367332458
1,0.905158519744873,0.47581198811531067,0.859375,0.7264884114265442
2,0.9218699336051941,0.33786192536354065,0.8671875,0.5816152095794678
3,0.9339064955711365,0.2494874745607376,0.84375,0.604519784450531
4,0.9476088285446167,0.1862114518880844,0.875,0.6063916087150574
5,0.9570123553276062,0.1404913067817688,0.8671875,0.5927473902702332
6,0.9658785462379456,0.1039629727602005,0.859375,0.5305435061454773
7,0.972756564617157,0.08147070556879044,0.8828125,0.4865265488624573
8,0.9766254425048828,0.06412447243928909,0.8671875,0.5404587388038635
9,0.9818377494812012,0.049386292695999146,0.8671875,0.46564990282058716
10,0.9865126013755798,0.037315573543310165,0.875,0.5254806876182556
11,0.9892531037330627,0.03083055280148983,0.8828125,0.524695098400116
12,0.992638349533081,0.023472346365451813,0.8984375,0.6073756217956543
13,0.994519054889679,0.01741761527955532,0.8984375,0.4189271032810211
14,0.995486319065094,0.01529943197965622,0.890625,0.4869915246963501
15,0.9960236549377441,0.012844215147197247,0.90625,0.46653807163238525
16,0.9970446228981018,0.010674839839339256,0.890625,0.4827122688293457
17,0.997581958770752,0.009363825432956219,0.890625,0.45414501428604126
18,0.9984416961669922,0.006806103978306055,0.890625,0.514061450958252
19,0.9986029267311096,0.005643857177346945,0.875,0.4966733157634735
20,0.9990327954292297,0.004922063555568457,0.9140625,0.3529137969017029
21,0.9989253282546997,0.005479053128510714,0.8828125,0.4132843315601349
22,0.9993014335632324,0.0032730919774621725,0.8984375,0.5062831044197083
23,0.9995701313018799,0.002820249181240797,0.8828125,0.5708696842193604
24,0.9993551969528198,0.0040728249587118626,0.8828125,0.5360072255134583
25,0.9995701313018799,0.002654103795066476,0.8984375,0.5075160264968872
26,0.9995163679122925,0.00227263942360878,0.90625,0.5246965885162354
27,0.9993551969528198,0.002484733471646905,0.890625,0.47861069440841675
28,0.9998387694358826,0.0017283998895436525,0.90625,0.5064648985862732
29,0.9996775984764099,0.0017409370047971606,0.8984375,0.536530613899231
30,0.9997313022613525,0.001376249478198588,0.890625,0.44960370659828186
31,0.9998387694358826,0.001156772836111486,0.90625,0.4343288838863373
32,0.9999462366104126,0.0009724756819196045,0.8828125,0.5123105049133301
33,0.9998387694358826,0.0009231741423718631,0.8828125,0.5163233280181885
34,0.9997850656509399,0.0014494789065793157,0.90625,0.5177985429763794
35,0.9997313022613525,0.0008500475669279695,0.890625,0.51139235496521
36,1.0,0.0005354922031983733,0.890625,0.6060847640037537
37,0.9998387694358826,0.0006218325579538941,0.8828125,0.5921480059623718
38,0.9997313022613525,0.0012835441157221794,0.8984375,0.49592819809913635
39,0.9999462366104126,0.0003958797315135598,0.890625,0.5141816139221191
40,0.9997850656509399,0.0007574507035315037,0.90625,0.47669026255607605
41,0.9997850656509399,0.0009118554880842566,0.890625,0.5555572509765625
42,0.9997850656509399,0.0008882237016223371,0.890625,0.6010804772377014
43,0.99989253282547,0.0005630210507661104,0.9140625,0.47328588366508484
44,0.9999462366104126,0.0004350191738922149,0.90625,0.4781256318092346
45,1.0,0.00029107826412655413,0.921875,0.5301308631896973
46,0.9998387694358826,0.0005212813848629594,0.890625,0.5375173091888428
47,0.99989253282547,0.0003524552739690989,0.890625,0.5054700970649719
48,0.9997850656509399,0.0008632151293568313,0.8984375,0.49773913621902466
49,1.0,0.00018493036623112857,0.890625,0.47406667470932007
