epoch,accuracy,loss,val_accuracy,val_loss
0,0.8887695074081421,0.7169036865234375,0.875,0.820841372013092
1,0.9089736938476562,0.4756607115268707,0.8828125,0.7187478542327881
2,0.9242880344390869,0.33833709359169006,0.8671875,0.7368388175964355
3,0.9383664727210999,0.25391560792922974,0.875,0.6790298819541931
4,0.9488447308540344,0.18872441351413727,0.875,0.5308316946029663
5,0.9583019614219666,0.13924731314182281,0.875,0.5790687203407288
6,0.965072512626648,0.10785454511642456,0.8515625,0.5798013210296631
7,0.973616361618042,0.07706711441278458,0.875,0.4409964978694916
8,0.9804943799972534,0.05566773936152458,0.875,0.36711356043815613
9,0.9843632578849792,0.04204157367348671,0.8828125,0.4900413155555725
10,0.9886620044708252,0.03260403126478195,0.875,0.40485262870788574
11,0.9905964732170105,0.02555271051824093,0.875,0.4383244812488556
12,0.9930145144462585,0.021149251610040665,0.859375,0.5013835430145264
13,0.994626522064209,0.015054096467792988,0.859375,0.5290979146957397
14,0.9947877526283264,0.015041381120681763,0.875,0.4883023500442505
15,0.9969371557235718,0.01056913286447525,0.8984375,0.44035086035728455
16,0.9970446228981018,0.009025296196341515,0.875,0.4625476598739624
17,0.9985491633415222,0.006593724712729454,0.890625,0.5035713315010071
18,0.9978505969047546,0.006991563364863396,0.875,0.5294190645217896
19,0.9984954595565796,0.005820234771817923,0.8828125,0.5725728273391724
20,0.9986029267311096,0.00518754543736577,0.875,0.5071684122085571
21,0.9988178610801697,0.0048035443760454655,0.890625,0.46962904930114746
22,0.9989253282546997,0.0041592479683458805,0.8671875,0.5233128070831299
23,0.9995163679122925,0.0031699268147349358,0.8671875,0.5135288238525391
24,0.9996775984764099,0.002515252213925123,0.8671875,0.4813637137413025
25,0.9996238350868225,0.002161661395803094,0.890625,0.5504481792449951
26,0.9997313022613525,0.00213244347833097,0.875,0.5875420570373535
27,0.9995163679122925,0.002185638528317213,0.890625,0.544970691204071
28,0.9997313022613525,0.001569459680467844,0.875,0.6677929759025574
29,0.9996775984764099,0.001389620709232986,0.8828125,0.6076383590698242
30,0.9998387694358826,0.0013250743504613638,0.890625,0.4831986427307129
31,0.9998387694358826,0.0009254401666112244,0.8828125,0.6894659996032715
32,0.9997313022613525,0.0012404173612594604,0.875,0.6164149641990662
