epoch,accuracy,loss,val_accuracy,val_loss
0,0.8057495951652527,1.0116795301437378,0.8125,0.7387165427207947
1,0.8081676363945007,0.7003856897354126,0.796875,0.9117547273635864
2,0.8387963175773621,0.5270591378211975,0.7734375,0.7720031142234802
3,0.8589468002319336,0.43284836411476135,0.765625,1.184118628501892
4,0.8800644874572754,0.3466079831123352,0.765625,1.1962738037109375
5,0.8976356983184814,0.28427985310554504,0.8203125,0.8030374050140381
6,0.9155293107032776,0.22936265170574188,0.8046875,0.8786418437957764
7,0.9294465184211731,0.18438537418842316,0.8046875,0.8320544958114624
8,0.9338527917861938,0.1711851954460144,0.8046875,0.9218049645423889
9,0.9457818269729614,0.13527026772499084,0.8671875,0.7537790536880493
10,0.9535733461380005,0.1178884506225586,0.78125,1.0274546146392822
11,0.9599677324295044,0.10358092188835144,0.8203125,0.9369567632675171
12,0.9609349966049194,0.0984480157494545,0.796875,0.8573769330978394
13,0.9656099081039429,0.08837305009365082,0.828125,1.0057120323181152
14,0.9698548913002014,0.07683902233839035,0.796875,1.050210952758789
15,0.9715744256973267,0.0713256299495697,0.8515625,0.9132875800132751
16,0.9746372699737549,0.06833884119987488,0.8515625,0.7222596406936646
17,0.9775927066802979,0.05806633085012436,0.7890625,1.081957459449768
18,0.9760881066322327,0.06057896465063095,0.7890625,0.9931665658950806
19,0.9790972471237183,0.054440952837467194,0.84375,0.7424756288528442
20,0.9799032807350159,0.05274307727813721,0.859375,0.706769585609436
21,0.9810317158699036,0.051876481622457504,0.8515625,0.7270603179931641
22,0.9828049540519714,0.048557475209236145,0.8359375,0.758431077003479
23,0.9816765189170837,0.049713198095560074,0.859375,0.7821301221847534
24,0.9841483235359192,0.04296186938881874,0.828125,0.6978429555892944
25,0.9850618243217468,0.039532728493213654,0.7734375,1.3317748308181763
26,0.985599160194397,0.04040614143013954,0.84375,1.002847671508789
27,0.9876410365104675,0.0374692901968956,0.8359375,0.739121675491333
28,0.9863514304161072,0.03421073779463768,0.8203125,0.9711787700653076
29,0.9882858395576477,0.03188901022076607,0.8046875,0.914077639579773
30,0.9878559708595276,0.03196405619382858,0.8046875,0.8260135650634766
31,0.9864051342010498,0.03496242314577103,0.828125,0.7034583687782288
32,0.9891993403434753,0.030588457360863686,0.84375,0.6702299118041992
33,0.9897904396057129,0.027736712247133255,0.90625,0.5106005072593689
34,0.9907576441764832,0.0267228651791811,0.84375,0.7884602546691895
35,0.9895755052566528,0.02876451425254345,0.859375,0.8102518916130066
36,0.9911338090896606,0.024183310568332672,0.8203125,0.7522832155227661
37,0.9908114075660706,0.026439473032951355,0.828125,1.1108945608139038
38,0.9916711449623108,0.020835615694522858,0.8515625,0.9614124298095703
39,0.9897904396057129,0.026545990258455276,0.8515625,0.818464994430542
40,0.9916711449623108,0.02356315217912197,0.8359375,0.8039532899856567
41,0.9925846457481384,0.021997304633259773,0.859375,0.6166137456893921
42,0.9937130808830261,0.018306532874703407,0.8515625,0.5704352259635925
43,0.9931219816207886,0.019777806475758553,0.84375,0.9634003043174744
44,0.9916711449623108,0.023288734257221222,0.828125,0.8888289928436279
45,0.9931219816207886,0.02047095261514187,0.8515625,0.8006988167762756
46,0.9928532838821411,0.0199054554104805,0.8828125,0.4913938641548157
47,0.9929070472717285,0.02005118690431118,0.84375,0.6595323085784912
48,0.9930145144462585,0.018668849021196365,0.84375,0.5689005851745605
49,0.9930682182312012,0.018428891897201538,0.8359375,0.8425650000572205
