epoch,accuracy,loss,val_accuracy,val_loss
0,0.8693712949752808,0.6437143683433533,0.84375,0.3676031231880188
1,0.8757657408714294,0.38325968384742737,0.828125,0.455621600151062
2,0.8980118036270142,0.28357261419296265,0.8671875,0.32634738087654114
3,0.9220311641693115,0.20826572179794312,0.84375,0.5557518601417542
4,0.9348199963569641,0.17148976027965546,0.90625,0.29302844405174255
5,0.9446533918380737,0.14285661280155182,0.8203125,0.530417799949646
6,0.953197181224823,0.12088935822248459,0.875,0.5018191933631897
7,0.956367552280426,0.10833938419818878,0.859375,0.4594111740589142
8,0.9645351767539978,0.09296806156635284,0.859375,0.4657578468322754
9,0.9686727523803711,0.0809517577290535,0.875,0.5714432001113892
10,0.9740999341011047,0.07285149395465851,0.875,0.5106592774391174
11,0.9768404364585876,0.06066904217004776,0.875,0.3689843416213989
12,0.9795808792114258,0.05483884736895561,0.890625,0.5097200870513916
13,0.9817302823066711,0.05126604437828064,0.8828125,0.6519940495491028
14,0.9854379296302795,0.04100324213504791,0.8671875,0.7201838493347168
15,0.9871037006378174,0.03740357607603073,0.890625,0.6454481482505798
16,0.9859215617179871,0.041484393179416656,0.84375,0.7965725660324097
17,0.9865126013755798,0.03766728565096855,0.828125,0.7554963827133179
18,0.9851155281066895,0.044662490487098694,0.8359375,0.7481067776679993
19,0.9876947999000549,0.034770455211400986,0.875,0.6419029235839844
20,0.987909734249115,0.03516547009348869,0.8828125,0.5717574954032898
21,0.9897366762161255,0.030869750306010246,0.875,0.584678053855896
22,0.9897904396057129,0.03317940607666969,0.875,0.4466392993927002
23,0.9899516105651855,0.03214924409985542,0.8828125,0.4180956482887268
24,0.9915636777877808,0.028282472863793373,0.8828125,0.5432553291320801
25,0.9917786121368408,0.023412933573126793,0.8828125,0.6690607070922852
26,0.9916711449623108,0.026889853179454803,0.9140625,0.36718642711639404
27,0.9924771785736084,0.0229814276099205,0.875,0.6590299010276794
28,0.9930682182312012,0.021760813891887665,0.8671875,0.6294907331466675
29,0.9930682182312012,0.021133283153176308,0.875,0.7181926369667053
30,0.9936056137084961,0.020275037735700607,0.90625,0.5264269709587097
31,0.994626522064209,0.017977287992835045,0.859375,0.7273805141448975
32,0.9950026869773865,0.017442647367715836,0.8828125,0.534088134765625
33,0.9944115877151489,0.016673194244503975,0.9140625,0.44047069549560547
34,0.9955400228500366,0.014571160078048706,0.859375,0.7719687819480896
35,0.9959161877632141,0.012518860399723053,0.859375,0.7487441301345825
36,0.9953250885009766,0.015215536579489708,0.8984375,0.4558822214603424
37,0.9960773587226868,0.013934426940977573,0.8671875,0.7111148238182068
38,0.9966146945953369,0.009625869803130627,0.8671875,0.5136855840682983
39,0.9958624243736267,0.014317316003143787,0.890625,0.6061228513717651
40,0.9958624243736267,0.011866173706948757,0.8828125,0.5521422028541565
41,0.9952176213264465,0.01309231948107481,0.9140625,0.3915831446647644
42,0.9962385892868042,0.014733552001416683,0.90625,0.5814109444618225
43,0.9961848258972168,0.012077899649739265,0.8828125,0.5959718227386475
44,0.9967222213745117,0.009923215955495834,0.875,0.6125489473342896
45,0.9975281953811646,0.008234155364334583,0.890625,0.5503195524215698
46,0.9969371557235718,0.01087367907166481,0.8671875,0.5543594360351562
47,0.9965609908103943,0.011536713689565659,0.8671875,1.1003913879394531
48,0.9970446228981018,0.011638241820037365,0.8828125,0.718453586101532
49,0.9970446228981018,0.00900118239223957,0.8828125,0.7179685235023499
