epoch,accuracy,loss,val_accuracy,val_loss
0,0.7932294607162476,0.9539121389389038,0.7890625,0.6800264120101929
1,0.795701265335083,0.6888474822044373,0.7109375,1.0813395977020264
2,0.8299301266670227,0.5083036422729492,0.8046875,0.7106260657310486
3,0.8471789360046387,0.4270515441894531,0.796875,0.7041617631912231
4,0.8742074370384216,0.34807074069976807,0.828125,0.8407408595085144
5,0.8910800814628601,0.286424458026886,0.796875,0.7473435401916504
6,0.9085437655448914,0.23323743045330048,0.859375,0.5419777035713196
7,0.9255239367485046,0.1847859025001526,0.8125,0.5790855884552002
8,0.9366469383239746,0.15964046120643616,0.8125,0.7676711082458496
9,0.9478774666786194,0.13096681237220764,0.828125,0.7614285945892334
10,0.9557227492332458,0.1120571494102478,0.796875,0.7896960377693176
11,0.9592692255973816,0.0999147891998291,0.8046875,0.6038477420806885
12,0.9628157019615173,0.09287064522504807,0.828125,0.7046393156051636
13,0.9648038744926453,0.08903682976961136,0.859375,0.7299259305000305
14,0.9685652852058411,0.08055443316698074,0.84375,0.7971420288085938
15,0.9727028608322144,0.06841883808374405,0.8671875,0.5911840200424194
16,0.9745835661888123,0.06588055193424225,0.8515625,0.6067487001419067
17,0.9734013676643372,0.06925633549690247,0.828125,0.6835130453109741
18,0.978237509727478,0.05647026002407074,0.8515625,0.6229332685470581
19,0.9801719784736633,0.05729694291949272,0.8671875,0.6312147378921509
20,0.9806555509567261,0.05134572088718414,0.875,0.463022917509079
21,0.9834497570991516,0.04565686732530594,0.8515625,0.8162693977355957
22,0.982751190662384,0.0465843491256237,0.8125,0.7524969577789307
23,0.982428789138794,0.04643697664141655,0.8359375,0.8064596652984619
24,0.9829661250114441,0.043510954827070236,0.796875,0.8508228063583374
25,0.984954297542572,0.0437270849943161,0.859375,0.8596393465995789
26,0.9868887662887573,0.03545082360506058,0.859375,0.6628785133361816
27,0.9874798655509949,0.03343963995575905,0.8359375,0.8470133543014526
28,0.9856528639793396,0.037872202694416046,0.8203125,0.6885788440704346
29,0.9891456365585327,0.03202047199010849,0.828125,0.9429425597190857
30,0.9878559708595276,0.032185956835746765,0.8671875,0.6795049905776978
31,0.988124668598175,0.03197565674781799,0.796875,0.9865186810493469
32,0.990112841129303,0.027523623779416084,0.84375,0.7166140675544739
33,0.9898441433906555,0.026178421452641487,0.84375,0.8484331369400024
34,0.9906501770019531,0.026732416823506355,0.84375,0.7204680442810059
35,0.9905964732170105,0.026512645184993744,0.8515625,0.703744649887085
36,0.9897366762161255,0.02790486067533493,0.859375,0.7836931943893433
37,0.9905964732170105,0.024552246555685997,0.8515625,0.8272287845611572
38,0.9896829724311829,0.028259294107556343,0.8515625,0.8110131621360779
39,0.9914562106132507,0.026860564947128296,0.8203125,0.8544470071792603
40,0.9904352426528931,0.02428547292947769,0.859375,0.8114703893661499
41,0.9912949800491333,0.024058748036623,0.8671875,0.8060463666915894
42,0.9912412762641907,0.02462751977145672,0.8515625,0.6164817810058594
43,0.9916711449623108,0.023426001891493797,0.8359375,0.794316291809082
44,0.9916711449623108,0.023190587759017944,0.8046875,0.9413651823997498
45,0.9934981465339661,0.018808118999004364,0.84375,0.8638386130332947
46,0.9928532838821411,0.021389560773968697,0.84375,0.7223947048187256
47,0.9927995800971985,0.021337490528821945,0.8203125,0.8017966747283936
48,0.994519054889679,0.016062211245298386,0.8125,1.1073651313781738
49,0.9938205480575562,0.01686251536011696,0.84375,0.9956157803535461
