epoch,acc,loss,val_acc,val_loss
0,0.81810856,1.3376037124352358,0.7265625,3.0459781289100647
1,0.8262762,1.188881837532462,0.7734375,2.18327397108078
2,0.83455133,1.0870415607460893,0.796875,2.5796567797660828
3,0.84304136,1.0066148258923293,0.765625,2.2643388509750366
4,0.8476088,0.9474503286054864,0.7734375,2.248815804719925
5,0.852015,0.8678078606618325,0.78125,2.084148555994034
6,0.86200964,0.8186714186903595,0.7734375,2.0336227416992188
7,0.86222464,0.7707640067186156,0.796875,2.0663760900497437
8,0.86964,0.7603647509362561,0.8125,1.8262934684753418
9,0.8701773,0.7181900802174026,0.7734375,2.0230329036712646
10,0.87813,0.6461491019263402,0.7734375,1.950857624411583
11,0.8813004,0.6263872072137844,0.8203125,1.7676760852336884
12,0.8809242,0.6057687009847963,0.796875,1.7583732903003693
13,0.88962924,0.5555312051963864,0.796875,1.7033322155475616
14,0.8926921,0.5215127479518632,0.8046875,1.5796068012714386
15,0.8895755,0.5322055814540113,0.796875,1.4833868965506554
16,0.89908653,0.4837185729869491,0.796875,1.5979966968297958
17,0.89881784,0.4782591867472663,0.8046875,1.7745554149150848
18,0.9032778,0.452673389975228,0.8125,1.752403348684311
19,0.91096187,0.39858603315936764,0.78125,2.017348676919937
20,0.90972596,0.399328750258158,0.7890625,1.9008130431175232
21,0.90972596,0.4160949173871479,0.7890625,1.5844843685626984
22,0.91606665,0.3607293103793172,0.8046875,1.7278548628091812
23,0.916604,0.3475469479246723,0.796875,1.687572956085205
24,0.9184847,0.35586853424600035,0.796875,1.6368221640586853
25,0.9164965,0.3476845771332329,0.8046875,1.7054811120033264
26,0.92203116,0.32241783069522295,0.8359375,1.6692658960819244
27,0.925094,0.29575667779504783,0.796875,2.0125010907649994
28,0.926115,0.2997978564502667,0.7890625,1.8008773624897003
29,0.927942,0.2780306296342267,0.7890625,1.856860101222992
30,0.9314347,0.2600254918190293,0.8125,1.553606778383255
31,0.93342286,0.2645610639833164,0.796875,1.873894840478897
32,0.93433636,0.2505205854857733,0.7890625,1.7292958498001099
33,0.93632454,0.24879235016858955,0.78125,1.9434354901313782
34,0.9395486,0.23247173055303838,0.796875,1.8540647327899933
35,0.94062334,0.21422798031400184,0.7890625,2.0348222255706787
36,0.9422891,0.21320080424357316,0.765625,1.8170148730278015
37,0.94282645,0.21190807338310141,0.7890625,1.7047434151172638
38,0.9457281,0.20169076899972588,0.78125,1.8770693838596344
39,0.94599676,0.1976455104386426,0.7578125,2.3307525515556335
40,0.9433638,0.21092193465410297,0.8046875,1.94337397813797
41,0.9489522,0.17321836745593083,0.78125,1.8634983897209167
42,0.9518539,0.1753561188201262,0.796875,1.5731159299612045
43,0.94879097,0.18522441873085466,0.8125,1.5374794602394104
44,0.9534121,0.16676655163660128,0.8125,1.667784720659256
45,0.9521763,0.1674888126186657,0.8046875,1.7653488367795944
46,0.95480925,0.16366880026807254,0.7890625,1.8824193179607391
47,0.9524449,0.16629370223771608,0.78125,1.7384480386972427
48,0.9559914,0.1529235693930296,0.7890625,1.8415130078792572
49,0.9558302,0.15391747157281538,0.7890625,1.9673569202423096
