epoch,accuracy,loss,val_accuracy,val_loss
0,0.8225147724151611,1.4421099424362183,0.8203125,1.3186067342758179
1,0.8454056978225708,1.0487204790115356,0.7890625,1.2783875465393066
2,0.8639978766441345,0.8459481596946716,0.796875,1.4352357387542725
3,0.8786673545837402,0.6649864315986633,0.796875,1.2619547843933105
4,0.8974207639694214,0.5252024531364441,0.828125,1.113576889038086
5,0.9130575060844421,0.4097464978694916,0.8046875,1.1066927909851074
6,0.9229983687400818,0.3231583535671234,0.828125,1.023094892501831
7,0.9386888742446899,0.24170100688934326,0.84375,0.9984723329544067
8,0.950779139995575,0.18328046798706055,0.8515625,1.043485403060913
9,0.9585169553756714,0.14329183101654053,0.8515625,1.0886341333389282
10,0.9658785462379456,0.10971536487340927,0.8203125,1.1782740354537964
11,0.973723828792572,0.07942429184913635,0.8359375,1.1462291479110718
12,0.9779151082038879,0.06401979178190231,0.8203125,1.1200146675109863
13,0.9812466502189636,0.05143611133098602,0.8359375,0.9875305891036987
14,0.9852229952812195,0.041158150881528854,0.8359375,1.1466487646102905
15,0.9889307022094727,0.03151676431298256,0.84375,1.0081613063812256
16,0.9897366762161255,0.028135407716035843,0.8359375,0.9601765871047974
17,0.9929607510566711,0.022245170548558235,0.828125,0.9954294562339783
18,0.9931756854057312,0.018324114382267,0.8515625,1.0582518577575684
19,0.9943041205406189,0.016642192378640175,0.84375,0.9037458896636963
20,0.995378851890564,0.01412801630795002,0.8359375,1.0438631772994995
21,0.9960236549377441,0.012563392519950867,0.8515625,1.1653631925582886
22,0.9954325556755066,0.013361742720007896,0.8359375,1.1816059350967407
23,0.9967759251594543,0.009868260473012924,0.859375,1.0429112911224365
24,0.9963997602462769,0.009765269234776497,0.859375,0.9693592190742493
25,0.9972595572471619,0.008442888036370277,0.875,0.8745115995407104
26,0.997904360294342,0.00649713259190321,0.8203125,1.0266286134719849
27,0.9985491633415222,0.006144525483250618,0.84375,0.8843852281570435
28,0.9984954595565796,0.0053462316282093525,0.84375,0.8360143899917603
29,0.9982804656028748,0.005623336415737867,0.84375,1.0469906330108643
30,0.9989790320396423,0.0041702017188072205,0.84375,1.1471757888793945
31,0.9990327954292297,0.004029341507703066,0.84375,1.0031927824020386
32,0.9989253282546997,0.00394790293648839,0.8671875,0.9763990640640259
33,0.9991939663887024,0.0032312574330717325,0.8359375,0.921464741230011
34,0.9991402626037598,0.003559777047485113,0.8515625,0.9175627827644348
35,0.9994089007377625,0.002460754243656993,0.8515625,0.9646091461181641
36,0.9990864992141724,0.0032063086982816458,0.8359375,1.0381438732147217
37,0.9989790320396423,0.003431901801377535,0.828125,0.941912055015564
38,0.9993551969528198,0.0023928743321448565,0.859375,1.0404698848724365
39,0.9996775984764099,0.0016062295762822032,0.8671875,0.9937236309051514
40,0.9992477297782898,0.002478203037753701,0.859375,1.0316177606582642
41,0.9995701313018799,0.0016858227318152785,0.8671875,0.8108383417129517
42,0.9995163679122925,0.0017927162116393447,0.8515625,1.2008247375488281
43,0.9995701313018799,0.0016585548873990774,0.8515625,1.0586252212524414
44,0.9996775984764099,0.0013849134556949139,0.8515625,1.129654049873352
45,0.9997850656509399,0.0010788777144625783,0.859375,1.0019581317901611
46,0.99989253282547,0.0006901241722516716,0.8671875,1.0475659370422363
47,0.9997313022613525,0.0010228200117126107,0.8671875,0.8833389282226562
48,0.9995701313018799,0.0013684512814506888,0.8515625,1.0803806781768799
49,0.9997850656509399,0.0008679488091729581,0.84375,1.0864454507827759
