epoch,accuracy,loss,val_accuracy,val_loss
0,0.9255239367485046,0.5524364113807678,0.921875,0.626115083694458
1,0.946587860584259,0.32956787943840027,0.9140625,0.810626208782196
2,0.9593766927719116,0.21257384121418,0.9453125,0.5591047406196594
3,0.9707146883010864,0.13128980994224548,0.9296875,0.8223234415054321
4,0.9778076410293579,0.08221977204084396,0.921875,0.6887928247451782
5,0.9822676181793213,0.06294915825128555,0.9296875,0.6359434127807617
6,0.9865126013755798,0.047662124037742615,0.921875,0.568610668182373
7,0.9887694716453552,0.037953853607177734,0.9296875,0.5170691013336182
8,0.9906501770019531,0.028888408094644547,0.9453125,0.28405630588531494
9,0.992423415184021,0.022793011739850044,0.9453125,0.3132108449935913
10,0.9921547770500183,0.02277468517422676,0.9296875,0.3562578558921814
11,0.9949489235877991,0.01726680062711239,0.9375,0.4427931308746338
12,0.9951639175415039,0.014848609454929829,0.9375,0.4976205825805664
13,0.995378851890564,0.01259100716561079,0.9453125,0.6470212340354919
14,0.9962922930717468,0.010136587545275688,0.9375,0.6251221895217896
15,0.994841456413269,0.014117476530373096,0.953125,0.5470921993255615
16,0.997581958770752,0.00785355269908905,0.9296875,0.589867115020752
17,0.9974744915962219,0.00711372634395957,0.9296875,0.5348925590515137
18,0.9974207282066345,0.006380376871675253,0.9296875,0.5354923605918884
19,0.9974744915962219,0.006600923370569944,0.921875,0.5542693138122559
20,0.997689425945282,0.006194702349603176,0.921875,0.5383060574531555
21,0.997796893119812,0.006136153358966112,0.9453125,0.42928409576416016
22,0.9979580640792847,0.006382691208273172,0.9609375,0.25931495428085327
23,0.9979580640792847,0.0056129200384020805,0.9453125,0.35403701663017273
24,0.9982267618179321,0.004823553375899792,0.9296875,0.42188000679016113
25,0.9988715648651123,0.0031044932547956705,0.9453125,0.532512903213501
26,0.9991939663887024,0.002630106406286359,0.953125,0.5160160660743713
27,0.9988178610801697,0.0031216407660394907,0.9296875,0.5099282264709473
28,0.9993014335632324,0.0021120221354067326,0.9453125,0.48034435510635376
29,0.9986029267311096,0.004116956610232592,0.9296875,0.675270676612854
30,0.9990864992141724,0.0023025725968182087,0.9296875,0.5793613791465759
31,0.9989790320396423,0.0027568547520786524,0.953125,0.4284757971763611
32,0.9988715648651123,0.0035682236775755882,0.9453125,0.5207021832466125
33,0.9992477297782898,0.0024601987097412348,0.9375,0.5460532307624817
34,0.9994089007377625,0.002462835982441902,0.9453125,0.47444361448287964
35,0.9991939663887024,0.0022320880088955164,0.921875,0.6281548142433167
36,0.9994089007377625,0.0018410582561045885,0.9375,0.3633667528629303
37,0.9993551969528198,0.002198430709540844,0.9453125,0.4151836633682251
38,0.9992477297782898,0.0019392393296584487,0.9375,0.43235209584236145
39,0.9995163679122925,0.0013779874425381422,0.953125,0.5104092955589294
40,0.9990864992141724,0.0023072620388120413,0.9453125,0.5380746126174927
41,0.9996775984764099,0.0007475117454305291,0.9453125,0.6852707862854004
42,0.9994089007377625,0.0013246249873191118,0.9375,0.5020970702171326
43,0.9997850656509399,0.0010877193417400122,0.9375,0.42716699838638306
44,0.99989253282547,0.0007007325766608119,0.9375,0.432806134223938
45,0.9995701313018799,0.0008145893225446343,0.921875,0.4665064215660095
46,0.9997313022613525,0.0008813518797978759,0.9375,0.5737419128417969
47,0.9995163679122925,0.0012600860791280866,0.921875,0.5231779217720032
48,0.9998387694358826,0.0007289641653187573,0.953125,0.4724631905555725
49,0.9996775984764099,0.0009301508544012904,0.9375,0.501416027545929
