epoch,accuracy,loss,val_accuracy,val_loss
0,0.8730252385139465,0.6110929250717163,0.859375,0.42114314436912537
1,0.8758194446563721,0.3699868619441986,0.8515625,0.41932791471481323
2,0.9014508128166199,0.2746027410030365,0.8828125,0.259590208530426
3,0.919129490852356,0.2162068486213684,0.8515625,0.3441079258918762
4,0.932294487953186,0.18402570486068726,0.875,0.32961544394493103
5,0.9413756132125854,0.15213213860988617,0.875,0.3995074927806854
6,0.953304648399353,0.12182562053203583,0.828125,0.5605190396308899
7,0.9602901935577393,0.1047455444931984,0.8671875,0.4765494167804718
8,0.966147243976593,0.09052745997905731,0.84375,0.5517591238021851
9,0.9716281294822693,0.07410652935504913,0.8671875,0.5435322523117065
10,0.9736700654029846,0.06657066941261292,0.875,0.2546865940093994
11,0.978130042552948,0.055682867765426636,0.859375,0.5595086216926575
12,0.9800644516944885,0.056720905005931854,0.8515625,0.5256659984588623
13,0.9813003540039062,0.05084182694554329,0.875,0.7109854817390442
14,0.983610987663269,0.04721209034323692,0.875,0.5287994742393494
15,0.9849005937576294,0.03858137130737305,0.859375,0.5943825840950012
16,0.9864588975906372,0.03874588385224342,0.8984375,0.6071389317512512
17,0.9876410365104675,0.03652972728013992,0.8671875,0.5649889707565308
18,0.9890381693840027,0.029489392414689064,0.875,0.5630310773849487
19,0.9885545372962952,0.03201013058423996,0.875,0.6283578872680664
20,0.9915636777877808,0.02643038146197796,0.875,0.5462548732757568
21,0.9919398427009583,0.024349471554160118,0.8984375,0.6288803219795227
22,0.9914562106132507,0.024384373798966408,0.8671875,0.8957902789115906
23,0.9934981465339661,0.02095593325793743,0.875,0.6190388202667236
24,0.9932831525802612,0.02158696949481964,0.875,0.5285927653312683
25,0.9936593174934387,0.020033366978168488,0.9140625,0.39137494564056396
26,0.9931756854057312,0.022274641320109367,0.90625,0.5926313400268555
27,0.9929607510566711,0.023206336423754692,0.8671875,0.6314413547515869
28,0.994519054889679,0.015331326983869076,0.890625,0.5344556570053101
29,0.9944653511047363,0.015690596774220467,0.8828125,0.6332319974899292
30,0.9954325556755066,0.01833862066268921,0.859375,0.784491240978241
31,0.9937130808830261,0.017557373270392418,0.890625,0.6298975944519043
32,0.9941429495811462,0.01765991561114788,0.875,0.5531718730926514
33,0.9960773587226868,0.01304997131228447,0.8671875,0.6152337193489075
34,0.9944115877151489,0.01830998994410038,0.8984375,0.5450860261917114
35,0.9957549571990967,0.011694668792188168,0.890625,0.3843868672847748
36,0.9956474900245667,0.013131015934050083,0.921875,0.3577083349227905
37,0.9950026869773865,0.0169012900441885,0.8671875,0.5879939794540405
38,0.9929607510566711,0.02020254172384739,0.90625,0.4892365336418152
39,0.994733989238739,0.01612769067287445,0.890625,0.6195085644721985
40,0.9961311221122742,0.011561899445950985,0.875,0.5266605615615845
41,0.9953250885009766,0.013944227248430252,0.8828125,0.6164879202842712
42,0.995486319065094,0.014033063314855099,0.90625,0.3454216718673706
43,0.9963997602462769,0.011123966425657272,0.8828125,0.558974027633667
44,0.9957549571990967,0.01231069304049015,0.890625,0.552834153175354
45,0.9960773587226868,0.01231327373534441,0.9140625,0.32878994941711426
46,0.9967759251594543,0.010100157000124454,0.90625,0.5920992493629456
47,0.9966146945953369,0.011882826685905457,0.8671875,0.6376689672470093
48,0.9972057938575745,0.009745280258357525,0.8828125,0.6424539089202881
49,0.9964535236358643,0.012133050709962845,0.8828125,0.40802791714668274
